# stan_version_major = 2
# stan_version_minor = 9
# stan_version_patch = 0
# model = stan_model_model
# method = variational
#   variational
#     algorithm = meanfield (Default)
#       meanfield
#     iter = 10000 (Default)
#     grad_samples = 1 (Default)
#     elbo_samples = 100 (Default)
#     eta = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       iter = 50 (Default)
#     tol_rel_obj = 0.01 (Default)
#     eval_elbo = 100 (Default)
#     output_samples = 1000 (Default)
# id = 0 (Default)
# data
#   file = .input.data.R
# init = 2 (Default)
# random
#   seed = 1460203626
# output
#   file = stan_out_variational.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,alpha,delta,dx,t.1,t.2,t.3,t.4,t.5,t.6,t.7,t.8,t.9,t.10,t.11,t.12,t.13,t.14,t.15,t.16,t.17,t.18,t.19,t.20,t.21,t.22,t.23,t.24,t.25,t.26,t.27,t.28,t.29,t.30,t.31,t.32,t.33,t.34,t.35,t.36,t.37,t.38,t.39,t.40,t.41,t.42,t.43,t.44,t.45,t.46,t.47,t.48,t.49,t.50,t.51,t.52,t.53,t.54,t.55,t.56,t.57,t.58,t.59,t.60,t.61,t.62,t.63,t.64,t.65,t.66,t.67,t.68,t.69,t.70,t.71,t.72,t.73,t.74,t.75,t.76,t.77,t.78,t.79,t.80,t.81,t.82,t.83,t.84,t.85,t.86,t.87,t.88,t.89,t.90,t.91,t.92,t.93,t.94,t.95,t.96,t.97,t.98,t.99,t.100
# Stepsize adaptation complete.
# eta = 1
0,0.600705,0.0594506,0.0635816,0.332852,0.448363,0.549787,0.629896,0.683634,0.708528,0.70469,0.6745,0.622151,0.553215,0.474368,0.393276,0.318537,0.259496,0.225743,0.226185,0.267726,0.353772,0.482889,0.648012,0.836519,1.03133,1.21296,1.36214,1.4627,1.50396,1.48236,1.4019,1.27343,1.11289,0.938936,0.770294,0.623348,0.510293,0.438029,0.407883,0.416057,0.454632,0.51292,0.578905,0.640609,0.687217,0.709885,0.702219,0.660471,0.583511,0.472684,0.331615,0.166012,-0.0165489,-0.206896,-0.394665,-0.568913,-0.71894,-0.83531,-0.910945,-0.942123,-0.929215,-0.876975,-0.794308,-0.693487,-0.588916,-0.49559,-0.427454,-0.395866,-0.408355,-0.467791,-0.57206,-0.714267,-0.883419,-1.06553,-1.24502,-1.40625,-1.53507,-1.62015,-1.65397,-1.63344,-1.55997,-1.43925,-1.2805,-1.09572,-0.898602,-0.703602,-0.524871,-0.375254,-0.265262,-0.202056,-0.188517,-0.22255,-0.296796,-0.398958,-0.512834,-0.620058,-0.702374,-0.744125,-0.734523,-0.669293,-0.551336,-0.390282,-0.200989
0,1.34123,0.0614654,0.0700632,0.317621,0.442763,0.550957,0.63574,0.692674,0.719595,0.716603,0.685893,0.63151,0.559126,0.475881,0.390226,0.311694,0.250453,0.216558,0.218874,0.263772,0.353791,0.486569,0.654329,0.844139,1.03907,1.2201,1.36862,1.46895,1.51064,1.48997,1.41052,1.28258,1.12164,0.946129,0.774905,0.624779,0.508548,0.433733,0.402135,0.410186,0.449934,0.510422,0.579226,0.643905,0.693213,0.717953,0.71149,0.669948,0.592189,0.47967,0.336232,0.167883,-0.0174577,-0.210296,-0.400025,-0.575575,-0.726257,-0.842748,-0.918129,-0.94882,-0.935265,-0.882215,-0.798522,-0.696415,-0.590318,-0.495349,-0.425672,-0.39291,-0.404825,-0.464429,-0.56961,-0.713346,-0.884428,-1.06864,-1.25021,-1.41339,-1.54397,-1.63058,-1.66564,-1.64589,-1.57258,-1.45115,-1.29071,-1.10325,-0.902712,-0.703937,-0.521599,-0.369055,-0.257209,-0.193426,-0.180595,-0.216486,-0.293559,-0.399349,-0.517497,-0.629408,-0.716356,-0.761792,-0.753505,-0.685291,-0.557845,-0.378706,-0.161262
0,0.884465,0.0594253,0.070046,0.331012,0.446402,0.548115,0.629615,0.685897,0.713887,0.712671,0.683559,0.630039,0.557661,0.473844,0.387589,0.309034,0.248781,0.216981,0.222186,0.270103,0.362433,0.496032,0.662624,0.849235,1.03938,1.21492,1.3583,1.45491,1.49506,1.47537,1.39919,1.27615,1.12077,0.950428,0.783058,0.634887,0.518546,0.441803,0.407036,0.411432,0.447788,0.505748,0.573224,0.637811,0.688025,0.714247,0.709352,0.669034,0.591884,0.479295,0.335268,0.166125,-0.0198259,-0.212736,-0.401774,-0.575846,-0.724443,-0.838601,-0.911854,-0.941074,-0.927054,-0.874711,-0.792843,-0.693413,-0.590421,-0.498479,-0.431259,-0.399995,-0.412232,-0.470961,-0.574256,-0.715436,-0.883729,-1.06536,-1.24493,-1.40692,-1.53715,-1.62412,-1.65996,-1.64108,-1.56842,-1.44727,-1.28677,-1.09915,-0.898726,-0.700753,-0.520194,-0.370439,-0.262091,-0.201869,-0.191778,-0.228664,-0.304263,-0.405834,-0.517374,-0.621325,-0.700597,-0.740641,-0.731271,-0.667958,-0.552383,-0.392154,-0.199742
0,1.03893,0.08039,0.063096,0.321728,0.446037,0.553554,0.636685,0.690645,0.713779,0.707325,0.674793,0.621189,0.552386,0.474794,0.395374,0.321851,0.262843,0.227624,0.225329,0.263586,0.3468,0.474511,0.640289,0.831603,1.03088,1.21765,1.37153,1.47526,1.51752,1.49458,1.41086,1.27797,1.11284,0.935006,0.763834,0.615988,0.503571,0.43311,0.405398,0.416082,0.456782,0.516504,0.583122,0.644719,0.690675,0.71242,0.70385,0.661459,0.584258,0.4736,0.332984,0.167883,-0.0144072,-0.204961,-0.393554,-0.569216,-0.721057,-0.839316,-0.916533,-0.948649,-0.935817,-0.88275,-0.798484,-0.695562,-0.588727,-0.493313,-0.423548,-0.390982,-0.403241,-0.463199,-0.568672,-0.712617,-0.883832,-1.06807,-1.24945,-1.41209,-1.54162,-1.62665,-1.65976,-1.63812,-1.56348,-1.44184,-1.28266,-1.09789,-0.901022,-0.706089,-0.526806,-0.375722,-0.263352,-0.197241,-0.180998,-0.213431,-0.28801,-0.392897,-0.511752,-0.625384,-0.714107,-0.760484,-0.751974,-0.682973,-0.555816,-0.380495,-0.17313
0,0.951115,0.0740455,0.0746475,0.341417,0.450804,0.548349,0.627597,0.683145,0.711204,0.71006,0.680411,0.625535,0.551263,0.465717,0.378808,0.301478,0.244728,0.218479,0.230391,0.284773,0.381733,0.51676,0.680812,0.861004,1.04184,1.20689,1.34067,1.4305,1.46809,1.45057,1.38087,1.26728,1.12245,0.961744,0.80136,0.656419,0.539259,0.458174,0.416709,0.413569,0.443081,0.496108,0.561249,0.626166,0.67886,0.708793,0.707757,0.670458,0.594823,0.482038,0.336366,0.164785,-0.023546,-0.217946,-0.406986,-0.579354,-0.724769,-0.834879,-0.904077,-0.930139,-0.914597,-0.862788,-0.783508,-0.688311,-0.590467,-0.503695,-0.440788,-0.412288,-0.425354,-0.482956,-0.583489,-0.72085,-0.884973,-1.06277,-1.23938,-1.39956,-1.52913,-1.61632,-1.65286,-1.63473,-1.56255,-1.44153,-1.28101,-1.09364,-0.894262,-0.698569,-0.521676,-0.376705,-0.273517,-0.217727,-0.210093,-0.246389,-0.317788,-0.411751,-0.51334,-0.606832,-0.677443,-0.712959,-0.705065,-0.650198,-0.549837,-0.410168,-0.241224
0,1.34035,0.0537424,0.0595928,0.276384,0.439505,0.573694,0.668512,0.719912,0.730316,0.707195,0.660592,0.60043,0.534468,0.467543,0.402287,0.340913,0.287298,0.248393,0.234219,0.25619,0.3241,0.442646,0.608616,0.809725,1.02565,1.23118,1.40069,1.51291,1.55479,1.52355,1.42654,1.27935,1.10248,0.917752,0.745071,0.600123,0.493145,0.428691,0.406082,0.420274,0.462893,0.523338,0.589915,0.650962,0.695923,0.716244,0.705975,0.661996,0.583861,0.47339,0.334197,0.171343,-0.00877067,-0.198318,-0.387956,-0.56698,-0.723953,-0.847871,-0.929732,-0.964163,-0.950691,-0.894287,-0.805005,-0.696757,-0.585507,-0.487268,-0.416271,-0.383564,-0.396119,-0.456402,-0.562294,-0.707252,-0.880717,-1.06881,-1.25542,-1.42366,-1.55772,-1.64474,-1.6764,-1.65002,-1.56866,-1.44042,-1.27697,-1.0918,-0.898528,-0.709764,-0.536571,-0.388507,-0.273869,-0.199742,-0.171493,-0.191619,-0.258173,-0.363297,-0.49251,-0.625333,-0.737509,-0.804606,-0.806352,-0.730713,-0.576696,-0.355128,-0.0871272
0,0.917676,0.0552435,0.0656412,0.318394,0.444624,0.55334,0.637441,0.692436,0.716688,0.711207,0.679149,0.625219,0.555194,0.475677,0.394084,0.318718,0.258719,0.223652,0.222605,0.262838,0.348186,0.477597,0.644227,0.835427,1.03382,1.21937,1.37218,1.4754,1.51785,1.49572,1.41309,1.28118,1.11654,0.938526,0.766529,0.617422,0.503627,0.431993,0.40355,0.414049,0.455081,0.515524,0.583079,0.64566,0.692505,0.714941,0.706793,0.664505,0.587066,0.475841,0.334388,0.168293,-0.0149979,-0.206404,-0.395579,-0.571501,-0.723311,-0.841347,-0.918281,-0.950159,-0.937185,-0.884049,-0.79971,-0.696625,-0.589485,-0.493641,-0.423403,-0.390448,-0.402519,-0.462555,-0.56836,-0.71281,-0.884584,-1.06933,-1.25112,-1.41408,-1.54392,-1.62933,-1.6629,-1.64174,-1.56749,-1.44594,-1.28639,-1.10074,-0.902563,-0.70611,-0.525407,-0.373312,-0.260549,-0.194709,-0.179272,-0.212799,-0.288485,-0.394298,-0.513843,-0.628008,-0.717235,-0.764123,-0.755941,-0.686585,-0.557599,-0.378028,-0.163125
0,0.706733,0.0688495,0.0685954,0.341948,0.450359,0.546926,0.625092,0.679624,0.7071,0.706216,0.677933,0.625489,0.554296,0.471737,0.386832,0.30974,0.251029,0.220734,0.227207,0.275901,0.36827,0.500993,0.665753,0.849703,1.03666,1.20891,1.3494,1.44398,1.48332,1.46417,1.38984,1.26967,1.11771,0.950812,0.786406,0.640305,0.524906,0.447952,0.411983,0.414491,0.44865,0.504473,0.570167,0.633506,0.683055,0.709136,0.704492,0.66466,0.588099,0.476126,0.332727,0.164269,-0.020869,-0.212775,-0.400595,-0.573274,-0.720418,-0.833235,-0.905462,-0.934165,-0.92028,-0.868781,-0.788414,-0.690981,-0.590233,-0.500479,-0.435088,-0.405034,-0.417697,-0.476017,-0.578139,-0.717556,-0.883741,-1.06319,-1.24073,-1.40104,-1.53005,-1.61626,-1.65179,-1.63298,-1.56072,-1.44025,-1.28074,-1.09447,-0.895791,-0.699965,-0.521869,-0.374696,-0.268726,-0.210264,-0.200875,-0.237025,-0.310246,-0.407858,-0.514256,-0.61263,-0.686942,-0.723878,-0.71451,-0.655392,-0.54892,-0.402903,-0.229401
0,2.38863,0.0882216,0.059408,0.271044,0.438798,0.576132,0.672279,0.723294,0.73211,0.706955,0.658661,0.597732,0.532136,0.466511,0.402961,0.343048,0.290103,0.250827,0.235367,0.255588,0.321896,0.439544,0.60563,0.80783,1.02547,1.23277,1.40358,1.51629,1.55778,1.52547,1.42714,1.27877,1.1012,0.916324,0.743963,0.599562,0.493103,0.42896,0.406412,0.420489,0.462957,0.523343,0.590006,0.651249,0.696412,0.716831,0.706496,0.662307,0.583916,0.473267,0.334064,0.171381,-0.00846393,-0.19779,-0.387397,-0.566657,-0.724097,-0.848579,-0.93091,-0.965549,-0.951948,-0.895126,-0.805284,-0.696523,-0.584962,-0.486676,-0.415844,-0.383382,-0.39611,-0.4564,-0.562131,-0.70686,-0.880188,-1.06838,-1.25537,-1.42424,-1.55898,-1.64649,-1.67828,-1.65157,-1.56949,-1.44036,-1.27616,-1.09064,-0.897564,-0.709484,-0.537208,-0.389923,-0.275567,-0.201016,-0.171679,-0.190365,-0.255633,-0.360159,-0.489839,-0.624247,-0.738775,-0.808289,-0.811617,-0.735864,-0.579456,-0.353094,-0.0782793
0,0.872889,0.0703267,0.0480063,0.255711,0.431226,0.582707,0.689753,0.741876,0.740849,0.699098,0.634794,0.565558,0.503224,0.451548,0.407487,0.365298,0.321662,0.279757,0.250633,0.251167,0.299057,0.406388,0.57396,0.788497,1.02403,1.24731,1.42565,1.53459,1.56299,1.51407,1.40258,1.24962,1.07724,0.904495,0.745838,0.611338,0.507773,0.439484,0.408453,0.413688,0.450503,0.510286,0.581108,0.649179,0.700811,0.7245,0.712645,0.662505,0.576089,0.458923,0.318056,0.160062,-0.010035,-0.18833,-0.37027,-0.548529,-0.711902,-0.84626,-0.937598,-0.976114,-0.959609,-0.894767,-0.795796,-0.681103,-0.569394,-0.476597,-0.414346,-0.389942,-0.407098,-0.466695,-0.567081,-0.703845,-0.869365,-1.0525,-1.23876,-1.41127,-1.55249,-1.64669,-1.68258,-1.65553,-1.5686,-1.43188,-1.26034,-1.07083,-0.879096,-0.697831,-0.536022,-0.399609,-0.29286,-0.219769,-0.184769,-0.192232,-0.244591,-0.339454,-0.466714,-0.607062,-0.733246,-0.814612,-0.824153,-0.746063,-0.581149,-0.348015,-0.0792824
0,1.06394,0.0702925,0.0599011,0.303519,0.443431,0.562012,0.650067,0.702822,0.720238,0.706275,0.667426,0.611019,0.543859,0.471646,0.399272,0.331775,0.275416,0.238271,0.229865,0.259684,0.334841,0.45753,0.623042,0.819085,1.02678,1.2233,1.38552,1.49405,1.53652,1.50954,1.41893,1.27836,1.10668,0.924775,0.752477,0.606084,0.496785,0.430021,0.405668,0.418813,0.460896,0.521025,0.587295,0.648028,0.692805,0.713245,0.703462,0.660209,0.582756,0.472611,0.333216,0.169731,-0.0110742,-0.200862,-0.389849,-0.567175,-0.721646,-0.842858,-0.922561,-0.956022,-0.943056,-0.888472,-0.801776,-0.696164,-0.586982,-0.489929,-0.419295,-0.386456,-0.398783,-0.458988,-0.564905,-0.709672,-0.882297,-1.0686,-1.25249,-1.41756,-1.5488,-1.6342,-1.66608,-1.64186,-1.56403,-1.43962,-1.27908,-1.09491,-0.900421,-0.708753,-0.532242,-0.382041,-0.267795,-0.197118,-0.174752,-0.201453,-0.272875,-0.378855,-0.503556,-0.626753,-0.726296,-0.781423,-0.776296,-0.702993,-0.563231,-0.368364,-0.137595
0,1.40503,0.0565774,0.0765251,0.320586,0.441715,0.54817,0.633573,0.692851,0.722684,0.721856,0.691495,0.635178,0.55889,0.470813,0.38088,0.300118,0.239727,0.209984,0.219028,0.271696,0.368571,0.50543,0.67324,0.858791,1.04595,1.2174,1.35671,1.45031,1.48929,1.47052,1.3971,1.2779,1.12644,0.959106,0.793076,0.644241,0.525382,0.444845,0.405868,0.406569,0.440541,0.497916,0.566693,0.634151,0.688165,0.718303,0.716624,0.678175,0.601194,0.487085,0.340194,0.16745,-0.0221209,-0.217989,-0.408827,-0.583317,-0.731033,-0.843355,-0.914329,-0.941375,-0.925742,-0.872624,-0.79087,-0.692278,-0.590533,-0.499865,-0.433601,-0.40274,-0.414749,-0.472713,-0.574939,-0.715064,-0.882644,-1.06417,-1.24439,-1.40775,-1.53988,-1.62892,-1.66658,-1.64886,-1.57639,-1.45432,-1.29193,-1.10178,-0.89868,-0.698413,-0.51638,-0.366211,-0.258477,-0.199622,-0.191218,-0.229661,-0.30637,-0.408522,-0.520282,-0.624425,-0.704177,-0.74506,-0.736522,-0.673115,-0.555081,-0.388267,-0.183375
0,0.628113,0.0704656,0.0691475,0.347839,0.452688,0.546558,0.62298,0.676633,0.703872,0.703112,0.675059,0.622795,0.551715,0.469315,0.384805,0.308519,0.251109,0.222527,0.230869,0.2812,0.37454,0.507208,0.670705,0.852256,1.03601,1.20479,1.34217,1.4346,1.47314,1.45471,1.38247,1.26537,1.11688,0.953257,0.791371,0.646685,0.531469,0.453572,0.415837,0.416168,0.448173,0.502228,0.566775,0.629661,0.679372,0.706035,0.702146,0.663008,0.586914,0.475122,0.331669,0.163064,-0.0221274,-0.213817,-0.401041,-0.572737,-0.718613,-0.830077,-0.901119,-0.929055,-0.915009,-0.864043,-0.784863,-0.689115,-0.5903,-0.502435,-0.438604,-0.409559,-0.422544,-0.480482,-0.581605,-0.719575,-0.88409,-1.06187,-1.23796,-1.39715,-1.52544,-1.61133,-1.64683,-1.6282,-1.55625,-1.43618,-1.2772,-1.09164,-0.893974,-0.69952,-0.523144,-0.3779,-0.273797,-0.216768,-0.207977,-0.24356,-0.314893,-0.409403,-0.511887,-0.606207,-0.67717,-0.712343,-0.703542,-0.647779,-0.547517,-0.410202,-0.247147
0,0.56876,0.0814115,0.0583592,0.332594,0.448695,0.550822,0.630603,0.682483,0.704302,0.697163,0.664736,0.612293,0.545825,0.471546,0.395877,0.325779,0.269115,0.234659,0.23146,0.267485,0.347776,0.472562,0.635929,0.825537,1.02367,1.20953,1.36237,1.46483,1.50573,1.48179,1.39789,1.26607,1.10333,0.92891,0.76158,0.617261,0.507388,0.43808,0.41007,0.41927,0.457768,0.515083,0.579501,0.639343,0.684051,0.705011,0.696054,0.653659,0.576893,0.467197,0.328119,0.165085,-0.0147853,-0.202839,-0.389144,-0.56296,-0.713502,-0.83099,-0.90787,-0.93999,-0.927484,-0.875126,-0.792058,-0.690883,-0.586271,-0.493307,-0.425819,-0.3949,-0.407792,-0.467178,-0.570937,-0.712331,-0.88061,-1.06199,-1.24095,-1.40177,-1.53007,-1.61431,-1.64694,-1.62505,-1.55047,-1.42942,-1.27156,-1.089,-0.89519,-0.703872,-0.528292,-0.380441,-0.270327,-0.205162,-0.188449,-0.219102,-0.290824,-0.39205,-0.506718,-0.615946,-0.700521,-0.743783,-0.734379,-0.668267,-0.549504,-0.38958,-0.205429
0,0.869493,0.0519504,0.0616448,0.305467,0.443491,0.560399,0.647728,0.70102,0.720042,0.708134,0.670977,0.615197,0.54728,0.473108,0.39821,0.328486,0.27098,0.234192,0.227552,0.25997,0.337705,0.462111,0.627956,0.822903,1.02851,1.22268,1.38309,1.49089,1.53386,1.50835,1.41961,1.28068,1.10993,0.928045,0.754988,0.607404,0.496903,0.429268,0.404533,0.417748,0.460187,0.520749,0.587385,0.648365,0.693312,0.713918,0.70434,0.661301,0.583971,0.473741,0.333982,0.169885,-0.0116362,-0.202034,-0.391328,-0.56856,-0.722582,-0.84317,-0.922318,-0.955503,-0.942629,-0.888439,-0.80225,-0.697034,-0.587967,-0.490715,-0.419672,-0.386416,-0.398522,-0.458817,-0.565108,-0.710376,-0.883409,-1.06983,-1.2535,-1.41808,-1.54879,-1.6339,-1.66593,-1.6423,-1.56537,-1.44183,-1.28176,-1.0974,-0.902005,-0.70894,-0.530962,-0.379721,-0.265248,-0.195283,-0.174368,-0.202781,-0.27558,-0.382108,-0.506321,-0.628172,-0.726025,-0.779779,-0.774143,-0.701375,-0.562869,-0.369174,-0.138405
0,1.48535,0.0615648,0.061729,0.287856,0.440922,0.567677,0.659186,0.711669,0.726521,0.709225,0.667533,0.60954,0.542232,0.470977,0.400014,0.333656,0.277612,0.239748,0.229759,0.257621,0.331097,0.452988,0.618976,0.816826,1.02737,1.22719,1.39248,1.50318,1.54648,1.51883,1.42625,1.28285,1.10809,0.923452,0.749237,0.601983,0.492867,0.427109,0.404231,0.418937,0.462351,0.523385,0.590084,0.650842,0.69539,0.715519,0.705484,0.662112,0.584664,0.474572,0.335165,0.171483,-0.0097876,-0.200333,-0.390325,-0.568803,-0.724433,-0.846656,-0.927084,-0.96088,-0.947802,-0.892655,-0.805001,-0.698139,-0.587559,-0.489128,-0.417306,-0.383628,-0.395587,-0.455971,-0.562629,-0.708642,-0.882887,-1.07098,-1.2566,-1.42306,-1.55516,-1.64075,-1.67217,-1.64697,-1.56792,-1.44236,-1.28099,-1.09646,-0.902048,-0.710659,-0.534257,-0.383615,-0.268125,-0.195416,-0.170588,-0.195074,-0.265383,-0.372155,-0.50001,-0.628576,-0.734785,-0.79619,-0.794703,-0.719972,-0.5716,-0.35965,-0.103248
0,0.590872,0.0837089,0.06212,0.342801,0.45101,0.547151,0.624038,0.67637,0.701229,0.698206,0.669205,0.618078,0.550239,0.472366,0.392235,0.318571,0.260784,0.228407,0.230155,0.272638,0.358939,0.487362,0.650729,0.836512,1.02794,1.20598,1.35197,1.45026,1.49058,1.46954,1.39107,1.26568,1.1088,0.938497,0.772924,0.628056,0.515876,0.443302,0.411875,0.418145,0.45459,0.51088,0.575263,0.635892,0.68196,0.704532,0.697082,0.655728,0.579249,0.468962,0.328522,0.163703,-0.0178475,-0.206917,-0.39316,-0.565719,-0.714049,-0.828914,-0.903447,-0.934115,-0.921415,-0.870135,-0.789107,-0.690425,-0.588228,-0.497197,-0.430958,-0.400602,-0.413475,-0.472389,-0.5753,-0.715496,-0.882251,-1.06188,-1.23909,-1.39847,-1.52602,-1.61043,-1.64415,-1.62398,-1.55122,-1.43146,-1.27388,-1.09048,-0.895014,-0.701958,-0.52545,-0.378214,-0.270513,-0.209138,-0.196535,-0.230193,-0.30248,-0.401078,-0.510105,-0.611895,-0.689231,-0.727713,-0.717846,-0.656456,-0.547132,-0.399605,-0.228158
0,1.27369,0.0510555,0.0628205,0.290749,0.441124,0.565821,0.656454,0.70939,0.725731,0.710329,0.670198,0.612828,0.544952,0.472118,0.399114,0.330975,0.274048,0.236526,0.228006,0.257977,0.333499,0.456697,0.622837,0.819666,1.02838,1.22618,1.3899,1.49995,1.54362,1.51717,1.42617,1.2842,1.11032,0.925835,0.751129,0.603007,0.492981,0.426545,0.403356,0.418098,0.461763,0.523103,0.590043,0.650936,0.695549,0.715738,0.705802,0.662557,0.585201,0.475081,0.335472,0.171431,-0.0102552,-0.201128,-0.391225,-0.569522,-0.724732,-0.846436,-0.926435,-0.960043,-0.947082,-0.892301,-0.805109,-0.698625,-0.588206,-0.489683,-0.417598,-0.383636,-0.395448,-0.455906,-0.562836,-0.70919,-0.883668,-1.07174,-1.25702,-1.42294,-1.55446,-1.63971,-1.67118,-1.64648,-1.56823,-1.44351,-1.28271,-1.09821,-0.903228,-0.710809,-0.533259,-0.381763,-0.26606,-0.193919,-0.170301,-0.196256,-0.267777,-0.37504,-0.502428,-0.629663,-0.734101,-0.793915,-0.791636,-0.717294,-0.570479,-0.360798,-0.106573
0,0.868053,0.0585782,0.0583152,0.297884,0.4426,0.564953,0.654799,0.707066,0.722147,0.705027,0.663454,0.60581,0.539385,0.469628,0.40054,0.335954,0.281047,0.243331,0.232481,0.258801,0.330595,0.451191,0.616574,0.814463,1.02534,1.22529,1.39012,1.49969,1.54144,1.51238,1.41913,1.27622,1.10313,0.921016,0.749508,0.604439,0.496458,0.430601,0.406594,0.419622,0.461373,0.52121,0.587374,0.648169,0.693041,0.713449,0.703424,0.659774,0.581944,0.47166,0.332514,0.16965,-0.0103512,-0.199459,-0.388186,-0.565824,-0.721114,-0.843375,-0.923981,-0.957873,-0.944718,-0.889419,-0.801768,-0.695318,-0.585696,-0.48869,-0.418464,-0.386128,-0.398767,-0.458921,-0.564446,-0.70869,-0.880961,-1.06733,-1.25181,-1.41785,-1.55008,-1.63612,-1.66798,-1.64296,-1.5638,-1.43798,-1.27647,-1.09219,-0.898591,-0.708551,-0.533841,-0.384922,-0.270871,-0.19909,-0.174587,-0.198808,-0.268308,-0.373719,-0.499584,-0.625456,-0.728381,-0.786435,-0.782639,-0.708354,-0.565285,-0.365544,-0.129694
0,1.17575,0.0702941,0.0563449,0.282262,0.43995,0.572141,0.666776,0.718324,0.728326,0.704145,0.656352,0.595648,0.530373,0.465431,0.402927,0.344159,0.29207,0.253047,0.237156,0.256454,0.321719,0.43858,0.60433,0.806563,1.02428,1.23132,1.40125,1.51252,1.55236,1.5188,1.42017,1.27275,1.09724,0.915049,0.745251,0.602605,0.496682,0.431851,0.407766,0.420051,0.461057,0.520691,0.587374,0.64917,0.695011,0.71583,0.705391,0.660634,0.581493,0.47032,0.331172,0.169264,-0.00922143,-0.196965,-0.385203,-0.563636,-0.720881,-0.84563,-0.928368,-0.963243,-0.949567,-0.892454,-0.802386,-0.693783,-0.582956,-0.485937,-0.416626,-0.38551,-0.398993,-0.459185,-0.56395,-0.707076,-0.878557,-1.06508,-1.25092,-1.41928,-1.5541,-1.64205,-1.67438,-1.64805,-1.56613,-1.43699,-1.27277,-1.08741,-0.894822,-0.707569,-0.536373,-0.390258,-0.27699,-0.203322,-0.174599,-0.19359,-0.25877,-0.362639,-0.490835,-0.622715,-0.733717,-0.799273,-0.79949,-0.72346,-0.572039,-0.35826,-0.105187
0,1.23081,0.0706251,0.063532,0.310217,0.443816,0.557502,0.643541,0.697598,0.71892,0.70987,0.675011,0.620085,0.551223,0.474602,0.396591,0.324184,0.265394,0.229225,0.22497,0.260802,0.341893,0.468527,0.634766,0.828163,1.03078,1.22144,1.37888,1.48506,1.52813,1.50426,1.41812,1.28192,1.1133,0.932478,0.759319,0.610707,0.498689,0.429516,0.403584,0.416121,0.458397,0.519197,0.586312,0.647877,0.69342,0.71457,0.705424,0.662631,0.585283,0.474721,0.334342,0.169456,-0.0128234,-0.20372,-0.393079,-0.569889,-0.723108,-0.842744,-0.921078,-0.953824,-0.940997,-0.887286,-0.801821,-0.697333,-0.5888,-0.491797,-0.420757,-0.387388,-0.399404,-0.459711,-0.56609,-0.711404,-0.884295,-1.0703,-1.2533,-1.41715,-1.54732,-1.63234,-1.66486,-1.64223,-1.56652,-1.44401,-1.28437,-1.09958,-0.902982,-0.70827,-0.528772,-0.376727,-0.262564,-0.194061,-0.175378,-0.206087,-0.280431,-0.38711,-0.509857,-0.62895,-0.723564,-0.774673,-0.767985,-0.696343,-0.561074,-0.371962,-0.145827
0,0.878689,0.0627998,0.0767585,0.340347,0.45102,0.549505,0.629328,0.685058,0.712885,0.711112,0.680518,0.624534,0.549207,0.462902,0.37575,0.298832,0.24316,0.218514,0.232278,0.288391,0.386588,0.522054,0.685597,0.864381,1.04316,1.20588,1.33753,1.42587,1.46292,1.44592,1.37768,1.26621,1.12372,0.965114,0.806197,0.661833,0.544297,0.462011,0.418809,0.413771,0.441609,0.493491,0.558194,0.623392,0.676948,0.708074,0.708259,0.671928,0.596803,0.483986,0.337786,0.165338,-0.0239711,-0.219218,-0.408774,-0.581215,-0.726255,-0.835639,-0.903938,-0.929138,-0.912969,-0.860904,-0.781796,-0.687159,-0.590146,-0.504308,-0.442261,-0.414395,-0.427775,-0.485347,-0.58555,-0.722381,-0.8859,-1.06314,-1.23933,-1.39925,-1.52874,-1.61596,-1.65256,-1.63448,-1.56228,-1.44119,-1.28061,-1.09325,-0.894063,-0.698775,-0.522498,-0.37827,-0.275806,-0.220532,-0.213032,-0.248963,-0.319489,-0.412185,-0.51235,-0.60457,-0.674378,-0.709797,-0.702596,-0.649098,-0.550453,-0.41235,-0.244226
0,1.0407,0.0585942,0.062053,0.304188,0.443208,0.560695,0.648295,0.701673,0.720691,0.708746,0.671532,0.615663,0.547607,0.473246,0.398132,0.328211,0.270575,0.233756,0.227188,0.259753,0.337663,0.462226,0.628179,0.823184,1.02882,1.22304,1.38353,1.49145,1.53457,1.50916,1.42047,1.28146,1.11051,0.928351,0.754991,0.607148,0.496491,0.428827,0.40418,0.417564,0.460197,0.520932,0.587688,0.64873,0.693694,0.714296,0.704711,0.66167,0.584336,0.474083,0.334267,0.170072,-0.0115805,-0.202124,-0.391555,-0.568895,-0.72299,-0.843619,-0.922788,-0.955984,-0.943112,-0.888905,-0.802666,-0.69735,-0.588135,-0.4907,-0.419475,-0.38608,-0.398126,-0.45846,-0.564886,-0.710357,-0.883615,-1.07024,-1.25406,-1.41872,-1.54945,-1.63455,-1.66655,-1.64291,-1.56598,-1.44245,-1.28236,-1.09793,-0.902412,-0.709171,-0.530982,-0.379525,-0.264865,-0.194767,-0.173792,-0.202227,-0.275139,-0.381878,-0.506404,-0.628663,-0.726979,-0.781161,-0.775767,-0.702855,-0.563591,-0.368316,-0.135021
